"id","id_raw","isbn","isbn_raw","book_title","book_title_raw","book_author","book_author_raw","year_of_publication","year_of_publication_raw","publisher","publisher_raw","image_url_s","image_url_s_raw","image_url_m","image_url_m_raw","image_url_l","image_url_l_raw","pais_raw","pais","cidades","cidades_raw","livros___cidades_id","livros___cidades___params","local_da_publicacao_raw","local_da_publicacao"
"90","90","0553062042","0553062042","Daybreakers Louis Lamour Collection","Daybreakers Louis Lamour Collection","Louis Lamour","Louis Lamour","1981","1981","Bantam Doubleday Dell","Bantam Doubleday Dell","http://images.amazon.com/images/P/0553062042.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553062042.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553062042.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553062042.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553062042.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553062042.01.LZZZZZZZ.jpg","","","","[]","",""
"91","91","0316769487","0316769487","The Catcher in the Rye","The Catcher in the Rye","J.D. Salinger","J.D. Salinger","1991","1991","Little, Brown","Little, Brown","http://images.amazon.com/images/P/0316769487.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316769487.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316769487.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316769487.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316769487.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316769487.01.LZZZZZZZ.jpg","","","","[]","",""
"92","92","8445071408","8445071408","El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish))","El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish))","J. R. R. Tolkien","J. R. R. Tolkien","2001","2001","Minotauro","Minotauro","http://images.amazon.com/images/P/8445071408.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8445071408.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8445071408.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071408.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071408.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071408.01.LZZZZZZZ.jpg","","","","[]","",""
"93","93","8445071769","8445071769","El Senor De Los Anillos: Las DOS Torres (Lord of the Rings (Paperback))","El Senor De Los Anillos: Las DOS Torres (Lord of the Rings (Paperback))","J. R. R. Tolkien","J. R. R. Tolkien","2001","2001","Minotauro","Minotauro","http://images.amazon.com/images/P/8445071769.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8445071769.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8445071769.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071769.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071769.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071769.01.LZZZZZZZ.jpg","","","","[]","",""
"94","94","8445071777","8445071777","El Senor De Los Anillos: El Retorno Del Rey (Tolkien, J. R. R. Lord of the Rings. 3.)","El Senor De Los Anillos: El Retorno Del Rey (Tolkien, J. R. R. Lord of the Rings. 3.)","J. R. R. Tolkien","J. R. R. Tolkien","2001","2001","Distribooks","Distribooks","http://images.amazon.com/images/P/8445071777.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8445071777.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8445071777.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071777.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071777.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/8445071777.01.LZZZZZZZ.jpg","","","","[]","",""
"95","95","0679429220","0679429220","Midnight in the Garden of Good and Evil: A Savannah Story","Midnight in the Garden of Good and Evil: A Savannah Story","John Berendt","John Berendt","1994","1994","Random House","Random House","http://images.amazon.com/images/P/0679429220.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0679429220.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0679429220.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0679429220.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0679429220.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0679429220.01.LZZZZZZZ.jpg","","","","[]","",""
"96","96","0671867156","0671867156","Pretend You Don't See Her","Pretend You Don't See Her","Mary Higgins Clark","Mary Higgins Clark","1998","1998","Pocket","Pocket","http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671867156.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671867156.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671867156.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671867156.01.LZZZZZZZ.jpg","","","","[]","",""
"97","97","0312252617","0312252617","Fast Women","Fast Women","Jennifer Crusie","Jennifer Crusie","2001","2001","St. Martin's Press","St. Martin's Press","http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0312252617.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312252617.01.LZZZZZZZ.jpg","","","","[]","",""
"98","98","0312261594","0312261594","Female Intelligence","Female Intelligence","Jane Heller","Jane Heller","2001","2001","St. Martin's Press","St. Martin's Press","http://images.amazon.com/images/P/0312261594.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0312261594.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0312261594.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0312261594.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0312261594.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312261594.01.LZZZZZZZ.jpg","","","","[]","",""
"99","99","0316748641","0316748641","Pasquale's Nose: Idle Days in an Italian Town","Pasquale's Nose: Idle Days in an Italian Town","Michael Rips","Michael Rips","2002","2002","Back Bay Books","Back Bay Books","http://images.amazon.com/images/P/0316748641.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316748641.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316748641.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316748641.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316748641.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316748641.01.LZZZZZZZ.jpg","","","","[]","",""
"100","100","0316973742","0316973742","The Gospel of Judas: A Novel","The Gospel of Judas: A Novel","Simon Mawer","Simon Mawer","2002","2002","Back Bay Books","Back Bay Books","http://images.amazon.com/images/P/0316973742.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316973742.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316973742.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316973742.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316973742.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316973742.01.LZZZZZZZ.jpg","","","","[]","",""
"101","101","0385235941","0385235941","Prize Stories, 1987: The O'Henry Awards","Prize Stories, 1987: The O'Henry Awards","William Abrahams","William Abrahams","1987","1987","Doubleday Books","Doubleday Books","http://images.amazon.com/images/P/0385235941.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0385235941.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0385235941.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0385235941.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0385235941.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0385235941.01.LZZZZZZZ.jpg","","","","[]","",""
"102","102","0446677450","0446677450","Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!","Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!","Robert T. Kiyosaki","Robert T. Kiyosaki","2000","2000","Warner Books","Warner Books","http://images.amazon.com/images/P/0446677450.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446677450.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446677450.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446677450.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446677450.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446677450.01.LZZZZZZZ.jpg","","","","[]","",""
"103","103","0451166892","0451166892","The Pillars of the Earth","The Pillars of the Earth","Ken Follett","Ken Follett","1996","1996","Signet Book","Signet Book","http://images.amazon.com/images/P/0451166892.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451166892.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451166892.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451166892.01.LZZZZZZZ.jpg","","","","[]","",""
"104","104","0553347594","0553347594","McDonald's: Behind the Arches","McDonald's: Behind the Arches","John F. Love","John F. Love","1995","1995","Bantam","Bantam","http://images.amazon.com/images/P/0553347594.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553347594.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553347594.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553347594.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553347594.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553347594.01.LZZZZZZZ.jpg","","","","[]","",""
"105","105","0671621009","0671621009","Creating Wealth : Retire in Ten Years Using Allen's Seven Principles of Wealth!","Creating Wealth : Retire in Ten Years Using Allen's Seven Principles of Wealth!","Robert G. Allen","Robert G. Allen","1986","1986","Fireside","Fireside","http://images.amazon.com/images/P/0671621009.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671621009.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671621009.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671621009.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671621009.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671621009.01.LZZZZZZZ.jpg","","","","[]","",""
"106","106","067976397X","067976397X","Corelli's Mandolin : A Novel","Corelli's Mandolin : A Novel","LOUIS DE BERNIERES","LOUIS DE BERNIERES","1995","1995","Vintage","Vintage","http://images.amazon.com/images/P/067976397X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/067976397X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/067976397X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/067976397X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/067976397X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/067976397X.01.LZZZZZZZ.jpg","","","","[]","",""
"107","107","0684822733","0684822733","Love, Miracles, and Animal Healing : A heartwarming look at the spiritual bond between animals and humans","Love, Miracles, and Animal Healing : A heartwarming look at the spiritual bond between animals and humans","Pam Proctor","Pam Proctor","1996","1996","Fireside","Fireside","http://images.amazon.com/images/P/0684822733.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0684822733.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0684822733.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0684822733.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0684822733.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0684822733.01.LZZZZZZZ.jpg","","","","[]","",""
"108","108","0786868716","0786868716","The Five People You Meet in Heaven","The Five People You Meet in Heaven","Mitch Albom","Mitch Albom","2003","2003","Hyperion","Hyperion","http://images.amazon.com/images/P/0786868716.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0786868716.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0786868716.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0786868716.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg","","","","[]","",""
"109","109","8472238822","8472238822","Tu Nombre Escrito En El Agua (La Sonrisa Vertical)","Tu Nombre Escrito En El Agua (La Sonrisa Vertical)","Irene Gonzalez Frei","Irene Gonzalez Frei","2002","2002","Tusquets","Tusquets","http://images.amazon.com/images/P/8472238822.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8472238822.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8472238822.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8472238822.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8472238822.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/8472238822.01.LZZZZZZZ.jpg","","","","[]","",""
"110","110","0671864769","0671864769","Relics (Star Trek: The Next Generation)","Relics (Star Trek: The Next Generation)","Michael Jan Friedman","Michael Jan Friedman","1992","1992","Star Trek","Star Trek","http://images.amazon.com/images/P/0671864769.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671864769.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671864769.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671864769.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671864769.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671864769.01.LZZZZZZZ.jpg","","","","[]","",""
"111","111","0671521519","0671521519","Bless The Beasts And Children : Bless The Beasts And Children","Bless The Beasts And Children : Bless The Beasts And Children","Glendon Swarthout","Glendon Swarthout","1995","1995","Pocket","Pocket","http://images.amazon.com/images/P/0671521519.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671521519.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671521519.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671521519.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671521519.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671521519.01.LZZZZZZZ.jpg","","","","[]","",""
"112","112","0440222303","0440222303","The Touch of Your Shadow, the Whisper of Your Name (Babylon 5, Book 5)","The Touch of Your Shadow, the Whisper of Your Name (Babylon 5, Book 5)","Neal Barrett Jr.","Neal Barrett Jr.","1996","1996","Dell","Dell","http://images.amazon.com/images/P/0440222303.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0440222303.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0440222303.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0440222303.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0440222303.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0440222303.01.LZZZZZZZ.jpg","","","","[]","",""
"113","113","0312953453","0312953453","Blood Oath","Blood Oath","David Morrell","David Morrell","1994","1994","St. Martin's Press","St. Martin's Press","http://images.amazon.com/images/P/0312953453.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0312953453.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0312953453.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0312953453.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0312953453.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312953453.01.LZZZZZZZ.jpg","","","","[]","",""
"114","114","0446608653","0446608653","The Alibi","The Alibi","Sandra Brown","Sandra Brown","2000","2000","Warner Books","Warner Books","http://images.amazon.com/images/P/0446608653.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446608653.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446608653.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446608653.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446608653.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446608653.01.LZZZZZZZ.jpg","","","","[]","",""
"115","115","0446612545","0446612545","The Beach House","The Beach House","James Patterson","James Patterson","2003","2003","Warner Books","Warner Books","http://images.amazon.com/images/P/0446612545.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446612545.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446612545.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446612545.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446612545.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446612545.01.LZZZZZZZ.jpg","","","","[]","",""
"116","116","0446612618","0446612618","A Kiss Remembered","A Kiss Remembered","Sandra Brown","Sandra Brown","2003","2003","Warner Books","Warner Books","http://images.amazon.com/images/P/0446612618.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446612618.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446612618.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446612618.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446612618.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446612618.01.LZZZZZZZ.jpg","","","","[]","",""
"117","117","0451208080","0451208080","The Short Forever","The Short Forever","Stuart Woods","Stuart Woods","2003","2003","Signet Book","Signet Book","http://images.amazon.com/images/P/0451208080.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451208080.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451208080.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451208080.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451208080.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451208080.01.LZZZZZZZ.jpg","","","","[]","",""
"118","118","0553584383","0553584383","Dead Aim","Dead Aim","IRIS JOHANSEN","IRIS JOHANSEN","2004","2004","Bantam Books","Bantam Books","http://images.amazon.com/images/P/0553584383.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553584383.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553584383.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553584383.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553584383.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553584383.01.LZZZZZZZ.jpg","","","","[]","",""
"119","119","0671027360","0671027360","Angels &amp","Angels &amp","Demons","Demons","Dan Brown","Dan Brown","2001","2001","Pocket Star","Pocket Star","http://images.amazon.com/images/P/0671027360.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671027360.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg","","","","[]","",""
"120","120","0812575954","0812575954","The Deal","The Deal","Joe Hutsko","Joe Hutsko","2000","2000","Tor Books (Mm)","Tor Books (Mm)","http://images.amazon.com/images/P/0812575954.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0812575954.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0812575954.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0812575954.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0812575954.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0812575954.01.LZZZZZZZ.jpg","","","","[]","",""
"121","121","0316735736","0316735736","All He Ever Wanted: A Novel","All He Ever Wanted: A Novel","Anita Shreve","Anita Shreve","2004","2004","Back Bay Books","Back Bay Books","http://images.amazon.com/images/P/0316735736.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316735736.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316735736.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316735736.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316735736.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316735736.01.LZZZZZZZ.jpg","","","","[]","",""
"122","122","0743439740","0743439740","Every Breath You Take : A True Story of Obsession, Revenge, and Murder","Every Breath You Take : A True Story of Obsession, Revenge, and Murder","Ann Rule","Ann Rule","2002","2002","Pocket","Pocket","http://images.amazon.com/images/P/0743439740.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0743439740.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0743439740.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0743439740.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0743439740.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0743439740.01.LZZZZZZZ.jpg","","","","[]","",""
"123","123","0345372700","0345372700","If I Ever Get Back to Georgia, I'm Gonna Nail My Feet to the Ground","If I Ever Get Back to Georgia, I'm Gonna Nail My Feet to the Ground","LEWIS GRIZZARD","LEWIS GRIZZARD","1991","1991","Ballantine Books","Ballantine Books","http://images.amazon.com/images/P/0345372700.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345372700.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345372700.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345372700.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345372700.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345372700.01.LZZZZZZZ.jpg","","","","[]","",""
"124","124","0380619458","0380619458","The Mosquito Coast","The Mosquito Coast","Paul Theroux","Paul Theroux","1990","1990","Harper Mass Market Paperbacks (Mm)","Harper Mass Market Paperbacks (Mm)","http://images.amazon.com/images/P/0380619458.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0380619458.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0380619458.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0380619458.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0380619458.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0380619458.01.LZZZZZZZ.jpg","","","","[]","",""
"125","125","0446325805","0446325805","If Love Were Oil, I'd Be About a Quart Low","If Love Were Oil, I'd Be About a Quart Low","Lewis Grizzard","Lewis Grizzard","1994","1994","Warner Books (Mm)","Warner Books (Mm)","http://images.amazon.com/images/P/0446325805.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446325805.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446325805.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446325805.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446325805.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446325805.01.LZZZZZZZ.jpg","","","","[]","",""
"126","126","0451406923","0451406923","Goodbye, My Little Ones: The True Story of a Murderous Mother and Five Innocent Victims","Goodbye, My Little Ones: The True Story of a Murderous Mother and Five Innocent Victims","Charles Hickey","Charles Hickey","1996","1996","Onyx Books","Onyx Books","http://images.amazon.com/images/P/0451406923.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451406923.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451406923.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451406923.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451406923.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451406923.01.LZZZZZZZ.jpg","","","","[]","",""
"127","127","0671042858","0671042858","The Girl Who Loved Tom Gordon","The Girl Who Loved Tom Gordon","Stephen King","Stephen King","2000","2000","Pocket","Pocket","http://images.amazon.com/images/P/0671042858.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671042858.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg","","","","[]","",""
"128","128","0743249992","0743249992","Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions","Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions","Ben Mezrich","Ben Mezrich","2003","2003","Free Press","Free Press","http://images.amazon.com/images/P/0743249992.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0743249992.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0743249992.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0743249992.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0743249992.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0743249992.01.LZZZZZZZ.jpg","","","","[]","",""
"129","129","0840734530","0840734530","The Oneprince (The Redaemian Chronicles, Book 1)","The Oneprince (The Redaemian Chronicles, Book 1)","Bill Hand","Bill Hand","1992","1992","Thomas Nelson Inc","Thomas Nelson Inc","http://images.amazon.com/images/P/0840734530.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0840734530.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0840734530.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0840734530.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0840734530.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0840734530.01.LZZZZZZZ.jpg","","","","[]","",""
"130","130","0425184226","0425184226","The Sum of All Fears","The Sum of All Fears","Tom Clancy","Tom Clancy","2002","2002","Berkley Publishing Group","Berkley Publishing Group","http://images.amazon.com/images/P/0425184226.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0425184226.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0425184226.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0425184226.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0425184226.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0425184226.01.LZZZZZZZ.jpg","","","","[]","",""
"131","131","0375500766","0375500766","Care Packages : Letters to Christopher Reeve from Strangers and Other Friends","Care Packages : Letters to Christopher Reeve from Strangers and Other Friends","DANA REEVE","DANA REEVE","1999","1999","Random House","Random House","http://images.amazon.com/images/P/0375500766.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0375500766.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0375500766.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0375500766.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0375500766.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0375500766.01.LZZZZZZZ.jpg","","","","[]","",""
"132","132","9724119378","9724119378","O Deus Das Pequenas Coisas","O Deus Das Pequenas Coisas","Roy","Roy","1998","1998","Edicoes Asa","Edicoes Asa","http://images.amazon.com/images/P/9724119378.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/9724119378.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/9724119378.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/9724119378.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/9724119378.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/9724119378.01.LZZZZZZZ.jpg","","","","[]","",""
"133","133","0451205197","0451205197","Lady in Green/Minor Indiscretions (Signet Regency Romance)","Lady in Green/Minor Indiscretions (Signet Regency Romance)","Barbara Metzger","Barbara Metzger","2002","2002","Signet Book","Signet Book","http://images.amazon.com/images/P/0451205197.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451205197.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451205197.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451205197.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451205197.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451205197.01.LZZZZZZZ.jpg","","","","[]","",""
